Updated at 14:42:39,LSEG Data Stream,PAR_MID1,DEFLT_PROB,RECOV_RATE,,,,CBSL m2b survey,,
,Timestamp,PAR_MID1,DEFLT_PROB,RECOV_RATE,expected_loss,GDP_growth_rate_annual_pct,,sovereign_exposure_tn_rs_annual,total_local_debt_tn_rs_annual,gamma
,01/11/2018,430.83,31.285,40,0.18771,2.310084255,,2.516,12.03,0.209143807
,31/10/2018,480.23,34.185,40,0.20511,2.310084255,,2.516,12.03,0.209143807
,30/10/2018,465.39,33.346,40,0.200076,2.310084255,,2.516,12.03,0.209143807
,29/10/2018,440.74,31.917,40,0.191502,2.310084255,,2.516,12.03,0.209143807
,26/10/2018,384.05,28.488,40,0.170928,2.310084255,,2.516,12.03,0.209143807
,25/10/2018,383.89,28.516,40,0.171096,2.310084255,,2.516,12.03,0.209143807
,24/10/2018,369.19,27.608,40,0.165648,2.310084255,,2.516,12.03,0.209143807
,23/10/2018,369.2,27.621,40,0.165726,2.310084255,,2.516,12.03,0.209143807
,22/10/2018,349.35,26.367,40,0.158202,2.310084255,,2.516,12.03,0.209143807
,19/10/2018,349.37,26.381,40,0.158286,2.310084255,,2.516,12.03,0.209143807
,18/10/2018,349.24,26.409,40,0.158454,2.310084255,,2.516,12.03,0.209143807
,17/10/2018,349.24,26.421,40,0.158526,2.310084255,,2.516,12.03,0.209143807
,16/10/2018,349.21,26.431,40,0.158586,2.310084255,,2.516,12.03,0.209143807
,15/10/2018,344.31,26.127,40,0.156762,2.310084255,,2.516,12.03,0.209143807
,12/10/2018,344.25,26.135,40,0.15681,2.310084255,,2.516,12.03,0.209143807
,11/10/2018,344.35,26.178,40,0.157068,2.310084255,,2.516,12.03,0.209143807
,10/10/2018,314.53,24.229,40,0.145374,2.310084255,,2.516,12.03,0.209143807
,09/10/2018,304.64,23.579,40,0.141474,2.310084255,,2.516,12.03,0.209143807
,08/10/2018,304.68,23.592,40,0.141552,2.310084255,,2.516,12.03,0.209143807
,05/10/2018,294.73,22.931,40,0.137586,2.310084255,,2.516,12.03,0.209143807
,04/10/2018,294.55,22.95,40,0.1377,2.310084255,,2.516,12.03,0.209143807
,03/10/2018,294.77,22.977,40,0.137862,2.310084255,,2.516,12.03,0.209143807
,02/10/2018,285.09,22.328,40,0.133968,2.310084255,,2.516,12.03,0.209143807
,01/10/2018,284.87,22.322,40,0.133932,2.310084255,,2.516,12.03,0.209143807
,28/09/2018,285.03,22.345,40,0.13407,2.310084255,,2.516,12.03,0.209143807
,27/09/2018,294.92,23.053,40,0.138318,2.310084255,,2.516,12.03,0.209143807
,26/09/2018,304.81,23.735,40,0.14241,2.310084255,,2.516,12.03,0.209143807
,25/09/2018,351.61,26.843,40,0.161058,2.310084255,,2.516,12.03,0.209143807
,24/09/2018,351.66,26.858,40,0.161148,2.310084255,,2.516,12.03,0.209143807
,21/09/2018,351.64,26.869,40,0.161214,2.310084255,,2.516,12.03,0.209143807
,20/09/2018,357.77,27.303,40,0.163818,2.310084255,,2.516,12.03,0.209143807
,19/09/2018,356.34,27.222,40,0.163332,2.310084255,,2.516,12.03,0.209143807
,18/09/2018,356.42,24.962,40,0.149772,2.310084255,,2.516,12.03,0.209143807
,17/09/2018,356.44,24.976,40,0.149856,2.310084255,,2.516,12.03,0.209143807
,14/09/2018,356.39,24.985,40,0.14991,2.310084255,,2.516,12.03,0.209143807
,13/09/2018,356.41,25.024,40,0.150144,2.310084255,,2.516,12.03,0.209143807
,12/09/2018,356.51,25.044,40,0.150264,2.310084255,,2.516,12.03,0.209143807
,11/09/2018,356.42,25.05,40,0.1503,2.310084255,,2.516,12.03,0.209143807
,10/09/2018,341.61,24.162,40,0.144972,2.310084255,,2.516,12.03,0.209143807
,07/09/2018,341.58,24.172,40,0.145032,2.310084255,,2.516,12.03,0.209143807
,06/09/2018,314.89,22.533,40,0.135198,2.310084255,,2.516,12.03,0.209143807
,05/09/2018,314.96,22.549,40,0.135294,2.310084255,,2.516,12.03,0.209143807
,04/09/2018,314.91,22.557,40,0.135342,2.310084255,,2.516,12.03,0.209143807
,03/09/2018,314.95,22.572,40,0.135432,2.310084255,,2.516,12.03,0.209143807
,31/08/2018,315,22.586,40,0.135516,2.310084255,,2.516,12.03,0.209143807
,30/08/2018,314.97,22.619,40,0.135714,2.310084255,,2.516,12.03,0.209143807
,29/08/2018,314.99,22.631,40,0.135786,2.310084255,,2.516,12.03,0.209143807
,28/08/2018,314.94,22.639,40,0.135834,2.310084255,,2.516,12.03,0.209143807
,27/08/2018,314.92,22.65,40,0.1359,2.310084255,,2.516,12.03,0.209143807
,24/08/2018,314.88,22.659,40,0.135954,2.310084255,,2.516,12.03,0.209143807
,23/08/2018,314.91,22.695,40,0.13617,2.310084255,,2.516,12.03,0.209143807
,22/08/2018,315.01,22.713,40,0.136278,2.310084255,,2.516,12.03,0.209143807
,21/08/2018,314.93,22.719,40,0.136314,2.310084255,,2.516,12.03,0.209143807
,20/08/2018,314.96,22.733,40,0.136398,2.310084255,,2.516,12.03,0.209143807
,17/08/2018,315.04,22.749,40,0.136494,2.310084255,,2.516,12.03,0.209143807
,16/08/2018,314.92,22.775,40,0.13665,2.310084255,,2.516,12.03,0.209143807
,15/08/2018,314.98,22.791,40,0.136746,2.310084255,,2.516,12.03,0.209143807
,14/08/2018,314.88,22.795,40,0.13677,2.310084255,,2.516,12.03,0.209143807
,13/08/2018,315.25,22.832,40,0.136992,2.310084255,,2.516,12.03,0.209143807
,10/08/2018,315.12,22.835,40,0.13701,2.310084255,,2.516,12.03,0.209143807
,09/08/2018,315.06,22.865,40,0.13719,2.310084255,,2.516,12.03,0.209143807
,08/08/2018,315.07,22.876,40,0.137256,2.310084255,,2.516,12.03,0.209143807
,07/08/2018,315.06,22.887,40,0.137322,2.310084255,,2.516,12.03,0.209143807
,06/08/2018,315.1,22.901,40,0.137406,2.310084255,,2.516,12.03,0.209143807
,03/08/2018,315.12,22.914,40,0.137484,2.310084255,,2.516,12.03,0.209143807
,02/08/2018,315.07,22.944,40,0.137664,2.310084255,,2.516,12.03,0.209143807
,01/08/2018,315.05,22.954,40,0.137724,2.310084255,,2.516,12.03,0.209143807
,31/07/2018,315.08,22.968,40,0.137808,2.310084255,,2.516,12.03,0.209143807
,30/07/2018,315.04,22.977,40,0.137862,2.310084255,,2.516,12.03,0.209143807
,27/07/2018,315.06,22.99,40,0.13794,2.310084255,,2.516,12.03,0.209143807
,26/07/2018,315.05,23.023,40,0.138138,2.310084255,,2.516,12.03,0.209143807
,25/07/2018,315.1,23.038,40,0.138228,2.310084255,,2.516,12.03,0.209143807
,24/07/2018,315.13,23.052,40,0.138312,2.310084255,,2.516,12.03,0.209143807
,23/07/2018,315.17,23.066,40,0.138396,2.310084255,,2.516,12.03,0.209143807
,20/07/2018,315.08,23.072,40,0.138432,2.310084255,,2.516,12.03,0.209143807
,19/07/2018,315.1,23.108,40,0.138648,2.310084255,,2.516,12.03,0.209143807
,18/07/2018,315.16,23.123,40,0.138738,2.310084255,,2.516,12.03,0.209143807
,17/07/2018,315.14,23.133,40,0.138798,2.310084255,,2.516,12.03,0.209143807
,16/07/2018,315.15,23.145,40,0.13887,2.310084255,,2.516,12.03,0.209143807
,13/07/2018,315.23,23.162,40,0.138972,2.310084255,,2.516,12.03,0.209143807
,12/07/2018,315.16,23.192,40,0.139152,2.310084255,,2.516,12.03,0.209143807
,11/07/2018,315.29,23.212,40,0.139272,2.310084255,,2.516,12.03,0.209143807
,10/07/2018,315.18,23.216,40,0.139296,2.310084255,,2.516,12.03,0.209143807
,09/07/2018,315.13,23.223,40,0.139338,2.310084255,,2.516,12.03,0.209143807
,06/07/2018,315.27,23.245,40,0.13947,2.310084255,,2.516,12.03,0.209143807
,05/07/2018,315.14,23.27,40,0.13962,2.310084255,,2.516,12.03,0.209143807
,04/07/2018,315.22,23.287,40,0.139722,2.310084255,,2.516,12.03,0.209143807
,03/07/2018,315.28,23.302,40,0.139812,2.310084255,,2.516,12.03,0.209143807
,02/07/2018,315.36,23.319,40,0.139914,2.310084255,,2.516,12.03,0.209143807
,29/06/2018,315.22,23.321,40,0.139926,2.310084255,,2.516,12.03,0.209143807
,28/06/2018,315.2,23.354,40,0.140124,2.310084255,,2.516,12.03,0.209143807
,27/06/2018,315.32,23.374,40,0.140244,2.310084255,,2.516,12.03,0.209143807
,26/06/2018,315.17,23.375,40,0.14025,2.310084255,,2.516,12.03,0.209143807
,25/06/2018,315.31,23.396,40,0.140376,2.310084255,,2.516,12.03,0.209143807
,22/06/2018,315.12,23.394,40,0.140364,2.310084255,,2.516,12.03,0.209143807
,21/06/2018,315.27,23.439,40,0.140634,2.310084255,,2.516,12.03,0.209143807
,20/06/2018,315.22,23.446,40,0.140676,2.310084255,,2.516,12.03,0.209143807
,19/06/2018,315.47,23.476,40,0.140856,2.310084255,,2.516,12.03,0.209143807
,18/06/2018,315.3,23.475,40,0.14085,2.310084255,,2.516,12.03,0.209143807
,15/06/2018,315.33,23.489,40,0.140934,2.310084255,,2.516,12.03,0.209143807
,14/06/2018,315.35,23.524,40,0.141144,2.310084255,,2.516,12.03,0.209143807
,13/06/2018,315.31,23.532,40,0.141192,2.310084255,,2.516,12.03,0.209143807
,12/06/2018,315.32,23.544,40,0.141264,2.310084255,,2.516,12.03,0.209143807
,11/06/2018,315.27,23.552,40,0.141312,2.310084255,,2.516,12.03,0.209143807
,08/06/2018,315.45,23.576,40,0.141456,2.310084255,,2.516,12.03,0.209143807
,07/06/2018,315.32,23.601,40,0.141606,2.310084255,,2.516,12.03,0.209143807
,06/06/2018,315.31,23.612,40,0.141672,2.310084255,,2.516,12.03,0.209143807
,05/06/2018,315.41,23.63,40,0.14178,2.310084255,,2.516,12.03,0.209143807
,04/06/2018,315.27,23.632,40,0.141792,2.310084255,,2.516,12.03,0.209143807
,01/06/2018,315.27,23.643,40,0.141858,2.310084255,,2.516,12.03,0.209143807
,31/05/2018,315.19,23.672,40,0.142032,2.310084255,,2.516,12.03,0.209143807
,30/05/2018,315.14,23.68,40,0.14208,2.310084255,,2.516,12.03,0.209143807
,29/05/2018,315.67,23.729,40,0.142374,2.310084255,,2.516,12.03,0.209143807
,28/05/2018,315.22,23.708,40,0.142248,2.310084255,,2.516,12.03,0.209143807
,25/05/2018,315.37,23.73,40,0.14238,2.310084255,,2.516,12.03,0.209143807
,24/05/2018,315.37,23.763,40,0.142578,2.310084255,,2.516,12.03,0.209143807
,23/05/2018,315.27,23.768,40,0.142608,2.310084255,,2.516,12.03,0.209143807
,22/05/2018,315.23,23.776,40,0.142656,2.310084255,,2.516,12.03,0.209143807
,21/05/2018,315.27,23.79,40,0.14274,2.310084255,,2.516,12.03,0.209143807
,18/05/2018,315.26,23.801,40,0.142806,2.310084255,,2.516,12.03,0.209143807
,17/05/2018,315.14,23.826,40,0.142956,2.310084255,,2.516,12.03,0.209143807
,16/05/2018,315.04,23.829,40,0.142974,2.310084255,,2.516,12.03,0.209143807
,15/05/2018,315.22,23.854,40,0.143124,2.310084255,,2.516,12.03,0.209143807
,14/05/2018,315.3,23.871,40,0.143226,2.310084255,,2.516,12.03,0.209143807
,11/05/2018,315.42,23.891,40,0.143346,2.310084255,,2.516,12.03,0.209143807
,10/05/2018,315.33,23.919,40,0.143514,2.310084255,,2.516,12.03,0.209143807
,09/05/2018,315.33,23.93,40,0.14358,2.310084255,,2.516,12.03,0.209143807
,08/05/2018,315.42,23.947,40,0.143682,2.310084255,,2.516,12.03,0.209143807
,07/05/2018,315.46,23.962,40,0.143772,2.310084255,,2.516,12.03,0.209143807
,04/05/2018,315.55,23.979,40,0.143874,2.310084255,,2.516,12.03,0.209143807
,03/05/2018,315.48,24.009,40,0.144054,2.310084255,,2.516,12.03,0.209143807
,02/05/2018,315.38,24.013,40,0.144078,2.310084255,,2.516,12.03,0.209143807
,01/05/2018,315.41,24.026,40,0.144156,2.310084255,,2.516,12.03,0.209143807
,30/04/2018,315.42,24.038,40,0.144228,2.310084255,,2.516,12.03,0.209143807
,27/04/2018,315.55,24.059,40,0.144354,2.310084255,,2.516,12.03,0.209143807
,26/04/2018,315.4,24.082,40,0.144492,2.310084255,,2.516,12.03,0.209143807
,25/04/2018,315.49,24.099,40,0.144594,2.310084255,,2.516,12.03,0.209143807
,24/04/2018,315.45,24.108,40,0.144648,2.310084255,,2.516,12.03,0.209143807
,23/04/2018,315.5,24.123,40,0.144738,2.310084255,,2.516,12.03,0.209143807
,20/04/2018,315.44,24.13,40,0.14478,2.310084255,,2.516,12.03,0.209143807
,19/04/2018,315.35,24.158,40,0.144948,2.310084255,,2.516,12.03,0.209143807
,18/04/2018,315.5,24.18,40,0.14508,2.310084255,,2.516,12.03,0.209143807
,17/04/2018,315.51,24.192,40,0.145152,2.310084255,,2.516,12.03,0.209143807
,16/04/2018,315.49,24.202,40,0.145212,2.310084255,,2.516,12.03,0.209143807
,13/04/2018,315.56,24.218,40,0.145308,2.310084255,,2.516,12.03,0.209143807
,12/04/2018,315.52,24.25,40,0.1455,2.310084255,,2.516,12.03,0.209143807
,11/04/2018,315.49,24.259,40,0.145554,2.310084255,,2.516,12.03,0.209143807
,10/04/2018,315.44,24.267,40,0.145602,2.310084255,,2.516,12.03,0.209143807
,09/04/2018,315.47,24.28,40,0.14568,2.310084255,,2.516,12.03,0.209143807
,06/04/2018,315.54,24.296,40,0.145776,2.310084255,,2.516,12.03,0.209143807
,05/04/2018,315.42,24.322,40,0.145932,2.310084255,,2.516,12.03,0.209143807
,04/04/2018,315.54,24.341,40,0.146046,2.310084255,,2.516,12.03,0.209143807
,03/04/2018,315.36,24.34,40,0.14604,2.310084255,,2.516,12.03,0.209143807
,02/04/2018,315.36,24.351,40,0.146106,2.310084255,,2.516,12.03,0.209143807
,30/03/2018,315.46,24.37,40,0.14622,2.310084255,,2.516,12.03,0.209143807
,29/03/2018,315.45,24.403,40,0.146418,2.310084255,,2.516,12.03,0.209143807
,28/03/2018,315.53,24.42,40,0.14652,2.310084255,,2.516,12.03,0.209143807
,27/03/2018,315.54,24.432,40,0.146592,2.310084255,,2.516,12.03,0.209143807
,26/03/2018,315.38,24.431,40,0.146586,2.310084255,,2.516,12.03,0.209143807
,23/03/2018,315.58,24.457,40,0.146742,2.310084255,,2.516,12.03,0.209143807
,22/03/2018,315.57,24.491,40,0.146946,2.310084255,,2.516,12.03,0.209143807
,21/03/2018,315.56,24.501,40,0.147006,2.310084255,,2.516,12.03,0.209143807
,20/03/2018,315.49,24.507,40,0.147042,2.310084255,,2.516,12.03,0.209143807
,19/03/2018,315.24,24.501,40,0.147006,2.310084255,,2.516,12.03,0.209143807
,16/03/2018,315.26,22.442,40,0.134652,2.310084255,,2.516,12.03,0.209143807
,15/03/2018,315.32,22.482,40,0.134892,2.310084255,,2.516,12.03,0.209143807
,14/03/2018,315.32,22.493,40,0.134958,2.310084255,,2.516,12.03,0.209143807
,13/03/2018,315.25,22.5,40,0.135,2.310084255,,2.516,12.03,0.209143807
,12/03/2018,315.21,22.508,40,0.135048,2.310084255,,2.516,12.03,0.209143807
,09/03/2018,315.13,22.515,40,0.13509,2.310084255,,2.516,12.03,0.209143807
,08/03/2018,315.16,22.552,40,0.135312,2.310084255,,2.516,12.03,0.209143807
,07/03/2018,315.19,22.565,40,0.13539,2.310084255,,2.516,12.03,0.209143807
,06/03/2018,315.07,22.568,40,0.135408,2.310084255,,2.516,12.03,0.209143807
,05/03/2018,315.2,22.589,40,0.135534,2.310084255,,2.516,12.03,0.209143807
,02/03/2018,315.09,22.593,40,0.135558,2.310084255,,2.516,12.03,0.209143807
,01/03/2018,315.21,22.636,40,0.135816,2.310084255,,2.516,12.03,0.209143807
,28/02/2018,315.21,22.647,40,0.135882,2.310084255,,2.516,12.03,0.209143807
,27/02/2018,315.2,22.657,40,0.135942,2.310084255,,2.516,12.03,0.209143807
,26/02/2018,315.22,22.671,40,0.136026,2.310084255,,2.516,12.03,0.209143807
,23/02/2018,315.29,22.687,40,0.136122,2.310084255,,2.516,12.03,0.209143807
,22/02/2018,315.29,22.721,40,0.136326,2.310084255,,2.516,12.03,0.209143807
,21/02/2018,315.25,22.729,40,0.136374,2.310084255,,2.516,12.03,0.209143807
,20/02/2018,315.05,22.728,40,0.136368,2.310084255,,2.516,12.03,0.209143807
,19/02/2018,315.2,22.749,40,0.136494,2.310084255,,2.516,12.03,0.209143807
,16/02/2018,315.22,22.762,40,0.136572,2.310084255,,2.516,12.03,0.209143807
,15/02/2018,315.1,22.788,40,0.136728,2.310084255,,2.516,12.03,0.209143807
,14/02/2018,315.15,22.803,40,0.136818,2.310084255,,2.516,12.03,0.209143807
,13/02/2018,315.25,22.822,40,0.136932,2.310084255,,2.516,12.03,0.209143807
,12/02/2018,315.08,22.822,40,0.136932,2.310084255,,2.516,12.03,0.209143807
,09/02/2018,315.08,22.834,40,0.137004,2.310084255,,2.516,12.03,0.209143807
,08/02/2018,315.11,22.87,40,0.13722,2.310084255,,2.516,12.03,0.209143807
,07/02/2018,315.11,22.882,40,0.137292,2.310084255,,2.516,12.03,0.209143807
,06/02/2018,315.06,22.89,40,0.13734,2.310084255,,2.516,12.03,0.209143807
,05/02/2018,315.05,22.901,40,0.137406,2.310084255,,2.516,12.03,0.209143807
,02/02/2018,314.94,22.904,40,0.137424,2.310084255,,2.516,12.03,0.209143807
,01/02/2018,314.83,22.931,40,0.137586,2.310084255,,2.516,12.03,0.209143807
,31/01/2018,314.98,22.954,40,0.137724,2.310084255,,2.516,12.03,0.209143807
,30/01/2018,314.92,22.961,40,0.137766,2.310084255,,2.516,12.03,0.209143807
,23/01/2018,314.77,23.031,40,0.138186,2.310084255,,2.516,12.03,0.209143807
,22/01/2018,314.78,23.043,40,0.138258,2.310084255,,2.516,12.03,0.209143807
,19/01/2018,314.89,23.062,40,0.138372,2.310084255,,2.516,12.03,0.209143807
,18/01/2018,314.78,23.089,40,0.138534,2.310084255,,2.516,12.03,0.209143807
,17/01/2018,,23.117,40,0.138702,2.310084255,,2.516,12.03,0.209143807
,16/01/2018,314.81,23.115,40,0.13869,2.310084255,,2.516,12.03,0.209143807
,15/01/2018,314.83,23.128,40,0.138768,2.310084255,,2.516,12.03,0.209143807
,12/01/2018,314.83,23.139,40,0.138834,2.310084255,,2.516,12.03,0.209143807
,11/01/2018,314.88,23.177,40,0.139062,2.310084255,,2.516,12.03,0.209143807
,10/01/2018,314.82,23.184,40,0.139104,2.310084255,,2.516,12.03,0.209143807
,09/01/2018,314.8,23.194,40,0.139164,2.310084255,,2.516,12.03,0.209143807
,08/01/2018,314.8,23.206,40,0.139236,2.310084255,,2.516,12.03,0.209143807
,05/01/2018,314.76,23.215,40,0.13929,2.310084255,,2.516,12.03,0.209143807
,04/01/2018,314.71,23.246,40,0.139476,2.310084255,,2.516,12.03,0.209143807
,03/01/2018,314.8,23.264,40,0.139584,2.310084255,,2.516,12.03,0.209143807
,02/01/2018,314.82,23.276,40,0.139656,2.310084255,,2.516,12.03,0.209143807
,01/01/2018,314.83,23.289,40,0.139734,2.310084255,,2.516,12.03,0.209143807
,29/12/2017,314.83,23.3,40,0.1398,6.460681271,,2.168,10.382,0.208822963
,28/12/2017,314.79,23.331,40,0.139986,6.460681271,,2.168,10.382,0.208822963
,27/12/2017,314.9,23.35,40,0.1401,6.460681271,,2.168,10.382,0.208822963
,26/12/2017,314.91,23.362,40,0.140172,6.460681271,,2.168,10.382,0.208822963
,25/12/2017,314.91,23.373,40,0.140238,6.460681271,,2.168,10.382,0.208822963
,22/12/2017,314.89,23.383,40,0.140298,6.460681271,,2.168,10.382,0.208822963
,21/12/2017,314.86,23.416,40,0.140496,6.460681271,,2.168,10.382,0.208822963
,20/12/2017,314.85,23.426,40,0.140556,6.460681271,,2.168,10.382,0.208822963
,19/12/2017,314.8,23.435,40,0.14061,6.460681271,,2.168,10.382,0.208822963
,18/12/2017,,23.459,40,0.140754,6.460681271,,2.168,10.382,0.208822963
,15/12/2017,314.78,23.457,40,0.140742,6.460681271,,2.168,10.382,0.208822963
,14/12/2017,314.67,23.483,40,0.140898,6.460681271,,2.168,10.382,0.208822963
,13/12/2017,314.79,23.503,40,0.141018,6.460681271,,2.168,10.382,0.208822963
,12/12/2017,314.79,23.514,40,0.141084,6.460681271,,2.168,10.382,0.208822963
,11/12/2017,314.81,23.527,40,0.141162,6.460681271,,2.168,10.382,0.208822963
,08/12/2017,314.74,23.533,40,0.141198,6.460681271,,2.168,10.382,0.208822963
,07/12/2017,314.74,23.567,40,0.141402,6.460681271,,2.168,10.382,0.208822963
,06/12/2017,314.87,23.588,40,0.141528,6.460681271,,2.168,10.382,0.208822963
,05/12/2017,314.76,23.591,40,0.141546,6.460681271,,2.168,10.382,0.208822963
,04/12/2017,314.67,23.614,40,0.141684,6.460681271,,2.168,10.382,0.208822963
,01/12/2017,314.81,23.618,40,0.141708,6.460681271,,2.168,10.382,0.208822963
,30/11/2017,314.71,23.645,40,0.14187,6.460681271,,2.168,10.382,0.208822963
,29/11/2017,314.76,23.66,40,0.14196,6.460681271,,2.168,10.382,0.208822963
,28/11/2017,314.76,23.671,40,0.142026,6.460681271,,2.168,10.382,0.208822963
,27/11/2017,314.73,23.68,40,0.14208,6.460681271,,2.168,10.382,0.208822963
,24/11/2017,314.72,23.691,40,0.142146,6.460681271,,2.168,10.382,0.208822963
,23/11/2017,314.76,23.728,40,0.142368,6.460681271,,2.168,10.382,0.208822963
,22/11/2017,314.84,23.744,40,0.142464,6.460681271,,2.168,10.382,0.208822963
,21/11/2017,314.79,23.752,40,0.142512,6.460681271,,2.168,10.382,0.208822963
,20/11/2017,314.79,23.763,40,0.142578,6.460681271,,2.168,10.382,0.208822963
,17/11/2017,314.74,23.771,40,0.142626,6.460681271,,2.168,10.382,0.208822963
,16/11/2017,314.67,23.8,40,0.1428,6.460681271,,2.168,10.382,0.208822963
,15/11/2017,314.9,23.828,40,0.142968,6.460681271,,2.168,10.382,0.208822963
,14/11/2017,314.76,23.829,40,0.142974,6.460681271,,2.168,10.382,0.208822963
,13/11/2017,314.81,23.844,40,0.143064,6.460681271,,2.168,10.382,0.208822963
,10/11/2017,314.8,23.854,40,0.143124,6.460681271,,2.168,10.382,0.208822963
,09/11/2017,314.79,23.888,40,0.143328,6.460681271,,2.168,10.382,0.208822963
,08/11/2017,314.79,23.899,40,0.143394,6.460681271,,2.168,10.382,0.208822963
,07/11/2017,314.71,23.905,40,0.14343,6.460681271,,2.168,10.382,0.208822963
,06/11/2017,314.77,23.92,40,0.14352,6.460681271,,2.168,10.382,0.208822963
,03/11/2017,314.74,23.929,40,0.143574,6.460681271,,2.168,10.382,0.208822963
,02/11/2017,314.74,23.963,40,0.143778,6.460681271,,2.168,10.382,0.208822963
,01/11/2017,314.72,23.973,40,0.143838,6.460681271,,2.168,10.382,0.208822963
,31/10/2017,314.74,23.986,40,0.143916,6.460681271,,2.168,10.382,0.208822963
,30/10/2017,314.83,24.003,40,0.144018,6.460681271,,2.168,10.382,0.208822963
,27/10/2017,314.76,24.01,40,0.14406,6.460681271,,2.168,10.382,0.208822963
,26/10/2017,314.78,24.045,40,0.14427,6.460681271,,2.168,10.382,0.208822963
,25/10/2017,314.72,24.052,40,0.144312,6.460681271,,2.168,10.382,0.208822963
,24/10/2017,314.71,24.062,40,0.144372,6.460681271,,2.168,10.382,0.208822963
,23/10/2017,314.78,24.079,40,0.144474,6.460681271,,2.168,10.382,0.208822963
,20/10/2017,314.61,24.078,40,0.144468,6.460681271,,2.168,10.382,0.208822963
,19/10/2017,314.86,24.13,40,0.14478,6.460681271,,2.168,10.382,0.208822963
,18/10/2017,314.7,24.13,40,0.14478,6.460681271,,2.168,10.382,0.208822963
,17/10/2017,314.75,24.145,40,0.14487,6.460681271,,2.168,10.382,0.208822963
,16/10/2017,314.77,24.157,40,0.144942,6.460681271,,2.168,10.382,0.208822963
,13/10/2017,314.85,24.175,40,0.14505,6.460681271,,2.168,10.382,0.208822963
,12/10/2017,314.91,24.212,40,0.145272,6.460681271,,2.168,10.382,0.208822963
,11/10/2017,314.87,24.221,40,0.145326,6.460681271,,2.168,10.382,0.208822963
,10/10/2017,314.92,24.236,40,0.145416,6.460681271,,2.168,10.382,0.208822963
,09/10/2017,314.87,24.243,40,0.145458,6.460681271,,2.168,10.382,0.208822963
,06/10/2017,314.81,24.25,40,0.1455,6.460681271,,2.168,10.382,0.208822963
,05/10/2017,314.86,24.288,40,0.145728,6.460681271,,2.168,10.382,0.208822963
,04/10/2017,314.93,24.304,40,0.145824,6.460681271,,2.168,10.382,0.208822963
,03/10/2017,314.86,24.31,40,0.14586,6.460681271,,2.168,10.382,0.208822963
,02/10/2017,314.78,24.316,40,0.145896,6.460681271,,2.168,10.382,0.208822963
,29/09/2017,314.87,24.333,40,0.145998,6.460681271,,2.168,10.382,0.208822963
,28/09/2017,314.82,24.364,40,0.146184,6.460681271,,2.168,10.382,0.208822963
,27/09/2017,314.73,24.368,40,0.146208,6.460681271,,2.168,10.382,0.208822963
,26/09/2017,314.86,24.389,40,0.146334,6.460681271,,2.168,10.382,0.208822963
,25/09/2017,314.9,24.404,40,0.146424,6.460681271,,2.168,10.382,0.208822963
,22/09/2017,314.95,24.418,40,0.146508,6.460681271,,2.168,10.382,0.208822963
,21/09/2017,314.89,24.448,40,0.146688,6.460681271,,2.168,10.382,0.208822963
,20/09/2017,314.91,24.46,40,0.14676,6.460681271,,2.168,10.382,0.208822963
,19/09/2017,312.68,24.321,40,0.145926,6.460681271,,2.168,10.382,0.208822963
,18/09/2017,312.66,22.264,40,0.133584,6.460681271,,2.168,10.382,0.208822963
,15/09/2017,312.59,22.271,40,0.133626,6.460681271,,2.168,10.382,0.208822963
,14/09/2017,312.69,22.313,40,0.133878,6.460681271,,2.168,10.382,0.208822963
,13/09/2017,312.56,22.315,40,0.13389,6.460681271,,2.168,10.382,0.208822963
,12/09/2017,312.43,22.318,40,0.133908,6.460681271,,2.168,10.382,0.208822963
,11/09/2017,312.67,22.346,40,0.134076,6.460681271,,2.168,10.382,0.208822963
,08/09/2017,312.83,22.369,40,0.134214,6.460681271,,2.168,10.382,0.208822963
,07/09/2017,312.58,22.386,40,0.134316,6.460681271,,2.168,10.382,0.208822963
,06/09/2017,312.98,22.424,40,0.134544,6.460681271,,2.168,10.382,0.208822963
,05/09/2017,312.81,22.424,40,0.134544,6.460681271,,2.168,10.382,0.208822963
,04/09/2017,312.72,22.429,40,0.134574,6.460681271,,2.168,10.382,0.208822963
,01/09/2017,312.77,22.444,40,0.134664,6.460681271,,2.168,10.382,0.208822963
,31/08/2017,312.67,22.471,40,0.134826,6.460681271,,2.168,10.382,0.208822963
,30/08/2017,312.85,22.494,40,0.134964,6.460681271,,2.168,10.382,0.208822963
,29/08/2017,312.84,22.505,40,0.13503,6.460681271,,2.168,10.382,0.208822963
,28/08/2017,312.77,22.512,40,0.135072,6.460681271,,2.168,10.382,0.208822963
,25/08/2017,312.66,22.515,40,0.13509,6.460681271,,2.168,10.382,0.208822963
,24/08/2017,312.88,22.564,40,0.135384,6.460681271,,2.168,10.382,0.208822963
,23/08/2017,312.68,22.563,40,0.135378,6.460681271,,2.168,10.382,0.208822963
,22/08/2017,312.83,22.584,40,0.135504,6.460681271,,2.168,10.382,0.208822963
,21/08/2017,312.77,22.591,40,0.135546,6.460681271,,2.168,10.382,0.208822963
,18/08/2017,312.89,22.611,40,0.135666,6.460681271,,2.168,10.382,0.208822963
,17/08/2017,312.9,22.645,40,0.13587,6.460681271,,2.168,10.382,0.208822963
